reference,querry,ani,alignment_coverage,primary_cluster
P_2102,P_fuliginea_S2292,0.7943380000000001,0.3328956007879186,0
P_SG416,P_SCSIO43101,0.7943429999999999,0.3437738731856379,0
P_KMM661,P_CO302Y,0.7943439999999999,0.31271960646521435,0
P_rubra_SCSIO_6842,P_M8,0.7943439999999999,0.13705583756345177,0
P_N12309,P_SR411,0.7943439999999999,0.33679428942245293,0
P_D15MCD2,P_TB25,0.7943439999999999,0.3221343873517787,0
P_SG412,P_shioyasakiensis_LC2,0.7943439999999999,0.3692493946731235,0
P_distincta_22A13,P_ACER1,0.7943479999999999,0.36255259467040674,0
P_EKP108,P_FE4,0.7943479999999999,0.34457181389076197,0
P_2CM41L,P_303,0.7943600000000001,0.3776414451261077,0
P_CO302Y,P_SG452,0.7943600000000001,0.33447098976109213,0
P_translucida_KMM520,P_porphyrae_MNAD16,0.7943640000000001,0.3451519536903039,0
P_SG416,P_BZA4,0.7943680000000001,0.346829641,0
P_N12309,P_SR415,0.7943680000000001,0.33354964308890334,0
P_MB47,P_SiA1,0.7943680000000001,0.35,0
P_SG445,P_gelatinilytica_NH153,0.7943680000000001,0.3621621621621622,0
P_N12309,P_SR436,0.7943720000000001,0.33614536015574303,0
P_translucida_KMM520,P_ACER1,0.7943729999999999,0.3386396526772793,0
P_phenolica_S3663,P_MEBiC03607,0.7943739999999999,0.1926605504587156,0
P_SR436,P_Ps84H4,0.7943760000000001,0.35269419174247724,0
P_lipolytica_LMEB39,P_SG4417,0.7943760000000001,0.3859416445623342,0
P_CNAT2181,P_802,0.7943779999999999,0.1696969696969697,0
P_rubra_S1946,P_SiA1,0.7943779999999999,0.088678193,0
P_bablabjr010,P_distincta_16SW7,0.7943779999999999,0.33226427196921104,0
P_bablabjr010,P_EB27,0.7943819999999999,0.3354714560615779,0
P_SG434,P_N12309,0.7943819999999999,0.344640434,0
P_porphyrae_MNAD16,P_SR445,0.7943819999999999,0.4052631578947368,0
P_SG438,P_APAL1,0.7943899999999999,0.3586731167933656,0
P_Hal040,P_P111,0.7943899999999999,0.361003861,0
P_SCSIO43101,P_SG455,0.7943899999999999,0.3102310231023102,0
P_CO133X,P_SG448,0.7944060000000001,0.3927595628415301,0
P_SR436,P_lipolytica_LMEB39,0.7944060000000001,0.344296711,0
P_SR433,P_lipolytica_LMEB39,0.7944070000000001,0.3404109589041096,0
P_BZA4,P_SG438,0.7944100000000001,0.34858681022880217,0
P_CO133X,P_fuliginea_KMM216,0.7944100000000001,0.3224043715846995,0
P_1161b,P_porphyrae_MNAD16,0.7944100000000001,0.4009252120277564,0
P_SiA1,P_rubra_SCSIO_6842,0.7944100000000001,0.11209439528023599,0
P_shioyasakiensis_M1400201,P_SR432,0.7944110000000001,0.3455056179775281,0
P_SR456,P_shioyasakiensis_BMC5,0.7944110000000001,0.3853325046612803,0
P_CO302Y,P_fuliginea_KMM216,0.7944119999999999,0.32150170648464166,0
P_MB47,P_1161b,0.7944140000000001,0.35,0
P_MEBiC03607,P_SG445,0.7944140000000001,0.30986842105263157,0
P_SR414,P_Hal040,0.7944150000000001,0.36363636363636365,0
P_aurantia_S3790,P_JW3,0.7944150000000001,0.22506561679790027,0
P_Ps84H4,P_SR442,0.7944150000000001,0.3337539432176656,0
P_CO302Y,P_SR417,0.7944159999999999,0.3378839590443686,0
P_lipolytica_LMEB39,P_SR456,0.7944159999999999,0.3812997347480106,0
P_ruthenica_S3245,P_2102,0.7944169999999999,0.15327929255711129,0
P_DL2H6,P_APAL1,0.7944169999999999,0.14327830188679244,0
P_SDCH90,P_SR448,0.7944169999999999,0.38461538461538464,0
P_SG456,P_CO133X,0.7944199999999999,0.3221701272605492,0
P_phenolica_KCTC12086,P_JC31,0.7944199999999999,0.19297163995067818,0
P_porphyrae_MNAD16,P_SR411,0.7944199999999999,0.3460526315789474,0
P_ECSMB14103,P_lipolytica_CSB02KR,0.7944199999999999,0.3456153279292557,0
P_CO133X,P_SR418,0.7944209999999999,0.39617486338797814,0
P_SG435,P_bablabjr010,0.7944209999999999,0.3592365371506476,0
P_distincta_22A13,P_MB47,0.7944249999999999,0.35624123422159887,0
P_aliena_SW19,P_D15MCD2,0.7944289999999999,0.34545454545454546,0
P_PAST1,P_SR418,0.7944289999999999,0.36317780580075665,0
P_fuliginea_S2292,P_CnMc737,0.7944370000000001,0.3351242444593687,0
P_porphyrae_MNAD16,P_SG416,0.7944370000000001,0.3125,0
P_CO302Y,P_SR437,0.7944450000000001,0.3324232081911263,0
P_ACER1,P_SR456,0.7944450000000001,0.3811912225705329,0
P_MEBiC03607,P_NBRC12985,0.7944499999999999,0.33026315789473687,0
P_ACER1,P_SG438,0.7944499999999999,0.3360501567398119,0
P_fuliginea_S2292,P_donghaensis_HJ51,0.7944499999999999,0.32572196104768303,0
P_EKP108,P_P18,0.7944540000000001,0.35805799055967635,0
P_CO109Y,P_arctica_NECBIFX0059,0.7944549999999999,0.346843854,0
P_2102,P_distincta_22A13,0.7944549999999999,0.3388049901510177,0
P_SCSIO43201,P_SDCH90,0.7944589999999999,0.13805104408352667,0
P_Hal040,P_SG455,0.7944599999999999,0.3256113256113256,0
P_303,P_SR436,0.7944599999999999,0.3341804320203304,0
P_ECSMB14103,P_CO133X,0.7944840000000001,0.3338246131171702,0
P_OFAV1,P_SCSIO11900,0.7944880000000001,0.31388206388206386,0
P_SR448,P_126,0.7944910000000001,0.3702313946216385,0
P_SR437,P_N12309,0.7944910000000001,0.35065835065835066,0
P_APAL1,P_DL2H6,0.7944920000000001,0.1579643093192333,0
P_distincta_22A13,P_N12309,0.7944920000000001,0.34712482468443195,0
P_fuliginea_KMM216,P_Ps84H4,0.7944939999999999,0.32978014656895405,0
P_SR436,P_FE4,0.7944960000000001,0.35269419174247724,0
P_bablabjr011,P_SG445,0.7944960000000001,0.30039011703511054,0
P_shioyasakiensis_BMC5,P_SG445,0.7944960000000001,0.3056456846203764,0
P_N12309,P_aliena_SW19,0.7944960000000001,0.3264114211550941,0
P_xiamenensis_PSDB,P_rubra_SCSIO_6842,0.7944960000000001,0.12532637075718014,0
P_SG444,P_shioyasakiensis_BMC5,0.7944960000000001,0.3407620416966211,0
P_SG444,P_P18,0.7944970000000001,0.3386053199137311,0
P_shioyasakiensis_LC2,P_SR411,0.7944970000000001,0.3430232558139535,0
P_fuliginea_KMM216,P_bablabjr004,0.7944970000000001,0.33710859427048634,0
P_lipolytica_CSB02KR,P_SR415,0.7944979999999999,0.3460471567267684,0
P_SR454,P_126,0.7945019999999999,0.3669291338582677,0
P_translucida_KMM520,P_CO109Y,0.7945019999999999,0.34949348769898697,0
P_TB25,P_MB47,0.7945019999999999,0.3388804841149773,0
P_SG431,P_CO302Y,0.7945059999999999,0.3248832555036691,0
P_SiA1,P_CO302Y,0.7945059999999999,0.3886430678466077,0
P_SR454,P_Cn537,0.7945059999999999,0.36299212598425196,0
P_SDCH90,P_SG434,0.7945059999999999,0.34265734265734266,0
P_ECSMB14103,P_BZK2,0.7945220000000001,0.344141489,0
P_fuliginea_KMM216,P_shioyasakiensis_28,0.7945220000000001,0.33644237175216524,0
P_distincta_22A13,P_shioyasakiensis_BMC4,0.7945220000000001,0.35624123422159887,0
P_CNAT241,P_AC163,0.7945260000000001,0.11144806671721001,0
P_SK20,P_CO133X,0.7945260000000001,0.37367624810892586,0
P_phenolica_S3663,P_OF5H5,0.7945260000000001,0.19200524246395806,0
P_802,P_SG448,0.7945260000000001,0.3959290873276428,0
P_bablabjr010,P_SR454,0.7945260000000001,0.2937780628608082,0
P_126,P_fuliginea_S2292,0.7945260000000001,0.32666666666666666,0
P_arctica_NECBIFX2020017,P_shioyasakiensis_G21653S1,0.7945260000000001,0.3655692729766804,0
P_shioyasakiensis_28,P_1161b,0.7945300000000001,0.35427807486631013,0
P_bablabjr004,P_SR456,0.7945300000000001,0.40312712440516657,0
P_BZK2,P_SG4417,0.7945310000000001,0.37115384615384617,0
P_donghaensis_HJ51,P_fuliginea_S2292,0.7945310000000001,0.30647208121827413,0
P_SR417,P_OFAV1,0.7945329999999999,0.35176549,0
P_gelatinilytica_NH153,P_arctica_NECBIFX2020017,0.7945340000000001,0.3341724354940214,0
P_SG436,P_lipolytica_LMEB39,0.7945350000000001,0.34882280049566294,0
P_OFAV1,P_SG453,0.7945399999999999,0.335995086,0
P_phenolica_S3663,P_2103,0.7945409999999999,0.18938401048492792,0
P_SR433,P_M1318928,0.7945409999999999,0.32808219178082193,0
P_fuliginea_S2292,P_Ps84H4,0.7945409999999999,0.33579583613163194,0
P_SG445,P_B7P1,0.7945610000000001,0.372972973,0
P_JC31,P_ruthenica_LMG19699,0.7945610000000001,0.098726115,0
P_2CM32C,P_CO302Y,0.7945650000000001,0.3412639405204461,0
P_DL2H6,P_N12309,0.7945650000000001,0.14445754716981132,0
P_SR411,P_N12309,0.7945650000000001,0.34032476319350474,0
P_SR415,P_CO302Y,0.7945690000000001,0.326417704,0
P_126,P_SR432,0.7945690000000001,0.346,0
P_CO109Y,P_SR436,0.7945690000000001,0.34285714285714286,0
P_SG444,P_gelatinilytica_NH153,0.7945690000000001,0.34291876347951117,0
P_D15MCD2,P_SG438,0.7945699999999999,0.35111989459815546,0
P_lipolytica_LMEB39,P_fuliginea_KMM216,0.7945699999999999,0.3255968169761273,0
P_SiA1,P_lipolytica_CSB02KR,0.7945699999999999,0.37684365781710916,0
P_SR451,P_SCSIO43101,0.7945709999999999,0.3527397260273973,0
P_SG455,P_ACER1,0.7945730000000001,0.3442857142857143,0
P_D15MCD2,P_fuliginea_S2292,0.7945749999999999,0.3353096179183136,0
P_DSM,P_Hal040,0.7945789999999999,0.3702372393961179,0
P_UG32,P_N12309,0.7945789999999999,0.15079365079365079,0
P_SDCH90,P_SG448,0.7945829999999999,0.3852511125238398,0
P_2102,P_undina_NEM01,0.7945869999999999,0.3532501641497045,0
P_SR456,P_2102,0.7946030000000001,0.3828464885021753,0
P_Hal040,P_2CM32C,0.7946030000000001,0.3056628056628057,0
P_bablabjr004,P_EKP108,0.7946030000000001,0.3494221617946975,0
P_SG412,P_126,0.7946040000000001,0.36501210653753025,0
P_SR418,P_D15MCD2,0.7946040000000001,0.395900064,0
P_arctica_NECBIFX2020001,P_OFAV1,0.7946040000000001,0.3475609756097561,0
P_AC163,P_Of5H6,0.7946040000000001,0.1426403641881639,0
P_APM04,P_lipolytica_CSB02KR,0.7946040000000001,0.3405639913232104,0
P_SR418,P_shioyasakiensis_BMC2,0.7946040000000001,0.39461883408071746,0
P_CO109Y,P_SR415,0.7946070000000001,0.3415282392026578,0
P_EKP108,P_MB47,0.7946080000000001,0.3405259608900877,0
P_donghaensis_HJ51,P_SR414,0.7946089999999999,0.37817258883248733,0
P_303,P_SR437,0.7946089999999999,0.3386277001270648,0
P_SG436,P_SCSIO43088,0.7946110000000001,0.38351920693928127,0
P_EKP108,P_gelatinilytica_NH153,0.7946110000000001,0.35603506405933916,0
P_SG416,P_P18,0.7946120000000001,0.3445378151260504,0
P_porphyrae_MNAD16,P_SG415,0.7946120000000001,0.3888157894736842,0
P_SCSIO43101,P_SR432,0.7946129999999999,0.3485148514851485,0
P_APAL1,P_SR445,0.7946129999999999,0.4058162590879048,0
P_translucida_KMM520,P_shioyasakiensis_M1400201,0.7946129999999999,0.3350217076700434,0
P_BZK2,P_SR416,0.7946139999999999,0.3717948717948718,0
P_bablabjr010,P_fuliginea_KMM216,0.7946139999999999,0.3194355355997434,0
P_bablabjr004,P_SR433,0.7946169999999999,0.3528212100611829,0
P_SR454,P_CO109Y,0.7946179999999999,0.37480314960629924,0
P_D15MCD2,P_SR414,0.7946179999999999,0.40974967061923584,0
P_303,P_SR435,0.7946179999999999,0.3195679796696315,0
P_2CM32C,P_CO133X,0.7946219999999999,0.3397769516728624,0
P_PA2MD11,P_SG456,0.7946219999999999,0.33801874163319945,0
P_SG455,P_porphyrae_MNAD16,0.7946219999999999,0.35214285714285715,0
P_CNAT2181,P_2102,0.7946259999999999,0.16893939393939394,0
P_M1318928,P_distincta_16SW7,0.7946259999999999,0.35174418604651164,0
P_N12309,P_ruthenica_S3245,0.7946259999999999,0.13757300454250487,0
P_lipolytica_CSB02KR,P_SG412,0.7946380000000001,0.38626907073509015,0
P_S3173,P_MB47,0.7946420000000001,0.3918305597579425,0
P_SG448,P_ACER1,0.7946469999999999,0.36666666666666664,0
P_BZK2,P_distincta_ATCC700518,0.7946469999999999,0.3371794871794872,0
P_SCSIO43201,P_viridis_BBR56,0.7946469999999999,0.16647331786542924,0
P_APAL1,P_SG448,0.7946500000000001,0.38995373430270985,0
P_bablabjr004,P_1161b,0.7946510000000001,0.3609789259007478,0
P_SG445,P_M1318928,0.7946510000000001,0.3227799227799228,0
P_EKP108,P_N12309,0.7946510000000001,0.3378287255563048,0
P_shioyasakiensis_G21653S1,P_distincta_LMG14908,0.7946510000000001,0.3621621621621622,0
P_fuliginea_S2292,P_shioyasakiensis_BMC4,0.7946510000000001,0.32840832773673606,0
P_JW3,P_JC31,0.7946519999999999,0.18640897755610972,0
P_shioyasakiensis_BMC4,P_fuliginea_KMM216,0.7946529999999999,0.31064902331442973,0
P_translucida_KMM520,P_lipolytica_LMEB39,0.7946529999999999,0.34081041968162085,0
P_aurantia_S3788,P_phenolica_S3898,0.7946529999999999,0.19031607262945527,0
P_SG451,P_lipolytica_CSB02KR,0.7946559999999999,0.34153005464480873,0
P_MEBiC03607,P_SR437,0.7946599999999999,0.3394736842105263,0
P_SG434,P_shioyasakiensis_BMC2,0.7946599999999999,0.35956580732700133,0
P_distincta_22A13,P_shioyasakiensis_BMC3,0.7946639999999999,0.3667601683029453,0
P_maricaloris_LMG19692,P_ACER1,0.7946810000000001,0.1489010989010989,0
P_arctica_NECBIFX0059,P_porphyrae_MNAD16,0.7946810000000001,0.3498978897208986,0
P_SR448,P_shioyasakiensis_G21653S1,0.7946810000000001,0.37210756722951843,0
P_SR418,P_BZK2,0.7946840000000001,0.37860345932094813,0
P_ACER1,P_arctica_NECBIFX2020001,0.7946880000000001,0.32539184952978056,0
P_SR437,P_porphyrae_MNAD16,0.7946890000000001,0.3596673596673597,0
P_neustronica_PAMC28425,P_shioyasakiensis_M1400201,0.7946890000000001,0.3249385749385749,0
P_SR456,P_shioyasakiensis_BMC2,0.7946930000000001,0.3840894965817278,0
P_SG431,P_802,0.7946939999999999,0.3388925950633756,0
P_gelatinilytica_NH153,P_EKP108,0.7946939999999999,0.3329137822529893,0
P_rubra_S1946,P_M1318928,0.7946949999999999,0.10317902955939766,0
P_P18,P_SR454,0.7946949999999999,0.31671159,0
P_shioyasakiensis_BMC5,P_fuliginea_S2292,0.7946949999999999,0.32706035042180404,0
P_D15MCD2,P_1161b,0.7947069999999999,0.34189723320158105,0
P_SR445,P_Ps84H4,0.7947069999999999,0.37926829268292683,0
P_bablabjr004,P_SG438,0.7947069999999999,0.34738273283480625,0
P_lipolytica_CSB02KR,P_SR432,0.7947110000000001,0.3509015256588072,0
P_distincta_22A13,P_802,0.7947150000000001,0.37166900420757365,0
P_EKP108,P_BZK2,0.7947150000000001,0.35064059339177345,0
P_802,P_SG445,0.7947190000000001,0.30334865397242283,0
P_PA2MD11,P_EB27,0.7947280000000001,0.3453815261044177,0
P_shioyasakiensis_BMC3,P_fuliginea_S2292,0.7947280000000001,0.31753246753246755,0
P_shioyasakiensis_BMC3,P_OF5H5,0.7947289999999999,0.17727272727272728,0
P_gelatinilytica_NH153,P_distincta_22A13,0.7947299999999999,0.3266205160478288,0
P_2CM41L,P_shioyasakiensis_BMC4,0.7947299999999999,0.38104976141785957,0
P_CO302Y,P_2CM32C,0.7947310000000001,0.310580205,0
P_KMM661,P_bablabjr004,0.7947310000000001,0.3394237526352776,0
P_SG436,P_bablabjr011,0.7947310000000001,0.3537794299876084,0
P_MEBiC03607,P_SG448,0.7947320000000001,0.40131578947368424,0
P_SG444,P_PA2MD11,0.7947329999999999,0.34579439252336447,0
P_SG435,P_SCSIO43101,0.7947329999999999,0.3476482617586912,0
P_BZK2,P_ostereae_hOe125,0.7947329999999999,0.36538461538461536,0
P_MB47,P_SR448,0.7947339999999999,0.40066666666666667,0
P_DL2H6,P_lipolytica_LMEB39,0.7947339999999999,0.13443396226415094,0
P_translucida_KMM520,P_CO302Y,0.7947369999999999,0.3263386396526773,0
P_SG415,P_P18,0.7947379999999999,0.37383177570093457,0
P_P18,P_SG452,0.7947379999999999,0.3477088948787062,0
P_spongiae_UST010723006,P_viridis_BBR56,0.7947580000000001,0.10170562223626027,0
P_shioyasakiensis_28,P_SR448,0.7947669999999999,0.4217914438502674,0
P_arctica_NECBIFX0059,P_gelatinilytica_NH153,0.7947669999999999,0.34649421375085093,0
P_SG436,P_donghaensis_HJ51,0.7947679999999999,0.35749690210656754,0
P_2103,P_scap25,0.7947679999999999,0.3462295081967213,0
P_lipolytica_LMEB39,P_SR445,0.7947690000000001,0.38992042440318303,0
P_126,P_fuliginea_KMM216,0.7947690000000001,0.322,0
P_P18,P_tetradonis_CSB01KR,0.7947690000000001,0.35377358490566035,0
P_ruthenica_S3245,P_SG433,0.7947700000000001,0.12011790714812086,0
P_M1318928,P_SG452,0.7947700000000001,0.35247093023255816,0
P_translucida_KMM520,P_CO133X,0.7947719999999999,0.32706222865412443,0
P_SR445,P_bablabjr004,0.7947719999999999,0.3652439024390244,0
P_2103,P_SR432,0.7947759999999999,0.35475409836065575,0
P_fuliginea_S2292,P_SCSIO43101,0.7947799999999999,0.32505036937541976,0
P_MB47,P_SG451,0.7947799999999999,0.3313333333333333,0
P_EKP108,P_PAST1,0.7947960000000001,0.3465947403910991,0
P_PA2MD11,P_arctica_NECBIFX0059,0.7947960000000001,0.3413654618473896,0
P_SG434,P_shioyasakiensis_M1400201,0.7947960000000001,0.3331071913161465,0
P_SR436,P_CO109Y,0.7948000000000001,0.3645906228131561,0
P_undina_NEM01,P_CO302Y,0.7948000000000001,0.38742690058479534,0
P_Ps84H4,P_SR451,0.7948000000000001,0.3249211356466877,0
P_BZA4,P_fuliginea_S2292,0.7948000000000001,0.3304172274562584,0
P_SG415,P_SCSIO43101,0.7948040000000001,0.35950155763239877,0
P_shioyasakiensis_BMC2,P_SR448,0.7948040000000001,0.40298507462686567,0
P_arctica_NECBIFX2020017,P_lipolytica_CSB02KR,0.7948040000000001,0.3449931412894376,0
P_shioyasakiensis_BMC4,P_distincta_22A13,0.7948050000000001,0.32136105860113423,0
P_SG412,P_lipolytica_CSB02KR,0.7948050000000001,0.35290556900726394,0
P_126,P_SG4417,0.7948059999999999,0.3913333333333333,0
P_SR433,P_bablabjr004,0.7948059999999999,0.3527397260273973,0
P_SR415,P_bablabjr010,0.7948059999999999,0.36168741355463346,0
P_Ps84H4,P_EKP108,0.7948080000000001,0.3160883280757098,0
P_SR435,P_N12309,0.7948080000000001,0.33879781420765026,0
P_MB47,P_SG433,0.7948080000000001,0.338,0
P_viridis_BBR56,P_phenolica_OBC302,0.7948090000000001,0.13791238507301243,0
P_undina_NEM01,P_CO133X,0.7948139999999999,0.385233918,0
P_PA2MD11,P_SG433,0.7948139999999999,0.35408299866131193,0
P_lipolytica_LMEB39,P_SR454,0.7948139999999999,0.3037135278514589,0
P_SG441,P_lipolytica_CSB02KR,0.7948139999999999,0.34515935057125674,0
P_D15MCD2,P_1131a,0.7948149999999999,0.35046113306982873,0
P_SG436,P_MEBiC03607,0.7948149999999999,0.362453532,0
P_SG415,P_CO302Y,0.7948189999999999,0.34890965732087226,0
P_SG434,P_FE4,0.7948189999999999,0.34260515603799185,0
P_SG435,P_M1318928,0.7948189999999999,0.3292433537832311,0
P_CO109Y,P_EKP108,0.7948430000000001,0.35083056478405317,0
P_SR432,P_shioyasakiensis_BMC2,0.7948430000000001,0.3645690834473324,0
P_lipolytica_CSB02KR,P_SR417,0.7948439999999999,0.34119278779472956,0
P_SG441,P_lipolytica_LMEB39,0.7948439999999999,0.34215273601924234,0
P_bablabjr004,P_maricaloris_LMG19692,0.7948439999999999,0.18014955812372535,0
P_shioyasakiensis_LC2,P_scap25,0.7948439999999999,0.34689922480620156,0
P_SR445,P_Cn537,0.7948470000000001,0.36829268292682926,0
P_CO109Y,P_ostereae_hOe66,0.7948470000000001,0.39601328903654487,0
P_bablabjr010,P_scap25,0.7948470000000001,0.33483001924310457,0
P_arctica_NECBIFX0059,P_lipolytica_CSB02KR,0.7948480000000001,0.33151803948264125,0
P_CNC920,P_shioyasakiensis_BMC3,0.7948480000000001,0.1705310396409873,0
P_ostereae_hOe125,P_126,0.7948489999999999,0.37476220672162336,0
P_SG452,P_CO133X,0.7948489999999999,0.3392491467576792,0
P_shioyasakiensis_BMC4,P_EKP108,0.7948489999999999,0.33018273471959675,0
P_SG438,P_126,0.7948520000000001,0.359364202,0
P_SR417,P_BZK2,0.7948520000000001,0.3457694870086609,0
P_SG436,P_SCSIO43101,0.7948520000000001,0.3543990086741016,0
P_SR418,P_shioyasakiensis_G21653S1,0.7948520000000001,0.39141575912876364,0
P_SG451,P_SDCH90,0.7948529999999999,0.3681693989071038,0
P_distincta_22A13,P_porphyrae_MNAD16,0.7948569999999999,0.3590462833099579,0
P_CnMc737,P_SR451,0.7948770000000001,0.332089552,0
P_FE4,P_SG434,0.7948810000000001,0.3468013468013468,0
P_2102,P_SG436,0.7948810000000001,0.4005252790544977,0
P_fuliginea_S2292,P_gelatinilytica_NH153,0.7948820000000001,0.33243787777031564,0
P_SG436,P_shioyasakiensis_BMC2,0.7948820000000001,0.37670384138785623,0
P_SR456,P_802,0.7948850000000001,0.38036047234307024,0
P_Ps84H4,P_SR436,0.7948850000000001,0.31482649842271293,0
P_phenolica_KCTC12086,P_flavipulchra_SCSIO43202,0.7948850000000001,0.19543773119605426,0
P_lipolytica_LMEB39,P_SG436,0.7948860000000001,0.3826259946949602,0
P_aliena_EH1,P_bablabjr004,0.7948860000000001,0.32201175702155455,0
P_distincta_16SW7,P_CnMc737,0.7948869999999999,0.35496688741721855,0
P_SR411,P_porphyrae_MNAD16,0.7948869999999999,0.35588633288227334,0
P_gelatinilytica_NH153,P_translucida_KMM520,0.7948879999999999,0.2983008181246067,0
P_SG452,P_CO109Y,0.7948909999999999,0.35494880546075086,0
P_SR435,P_802,0.7948919999999999,0.35860655737704916,0
P_translucida_KMM520,P_Cn537,0.7948919999999999,0.34442836468885674,0
P_CO302Y,P_1161b,0.7948959999999999,0.3556313993174061,0
P_SR436,P_SCSIO43088,0.7948999999999999,0.37648705388383485,0
P_SW010604,P_SCSIO43101,0.7948999999999999,0.1368735976065819,0
P_APAL1,P_SR415,0.7948999999999999,0.33906146728354264,0
P_SCSIO43088,P_OF7H1,0.7949120000000001,0.17875,0
P_shioyasakiensis_28,P_SR414,0.7949120000000001,0.4144385026737968,0
P_FE4,P_SR454,0.7949120000000001,0.3023569023569024,0
P_2CM32C,P_lipolytica_LMEB39,0.7949120000000001,0.35836431226765797,0
P_D15MCD2,P_SR411,0.7949160000000001,0.3530961791831357,0
P_SG444,P_CO109Y,0.7949200000000001,0.34148094895758446,0
P_2CM32C,P_FE4,0.7949200000000001,0.3524163568773234,0
P_D15MCD2,P_SR432,0.7949240000000001,0.35243741765480896,0
P_303,P_distincta_KMM3548,0.7949240000000001,0.33290978398983484,0
P_BZA4,P_2CM32C,0.7949250000000001,0.32099596231493943,0
P_2CM32C,P_MB47,0.7949250000000001,0.3553903345724907,0
P_SG4417,P_D15MCD2,0.7949259999999999,0.3817171093267449,0
P_M1318928,P_SR432,0.7949259999999999,0.35828488372093026,0
